,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
,9:53 PM,30 F,23 F,75 %,NE,14 mph,0 mph,29.49 in,0.0 in,Cloudy
,10:53 PM,29 F,25 F,85 %,ENE,13 mph,0 mph,29.46 in,0.0 in,Light Snow
,11:14 PM,29 F,25 F,85 %,ENE,15 mph,0 mph,29.45 in,0.0 in,Light Snow
,11:35 PM,28 F,26 F,92 %,ENE,12 mph,0 mph,29.45 in,0.0 in,Light Snow
,11:53 PM,28 F,26 F,92 %,ENE,14 mph,0 mph,29.44 in,0.0 in,Light Snow
11/15/2018,12:15 AM,28 F,27 F,96 %,NE,14 mph,0 mph,29.42 in,0.0 in,Light Snow
,12:27 AM,28 F,27 F,96 %,NE,10 mph,0 mph,29.41 in,0.0 in,Light Snow
,12:35 AM,28 F,26 F,92 %,ENE,13 mph,0 mph,29.41 in,0.0 in,Light Snow
,12:53 AM,28 F,26 F,92 %,NE,13 mph,0 mph,29.39 in,0.0 in,Light Snow
,1:07 AM,28 F,26 F,92 %,NNE,13 mph,0 mph,29.39 in,0.0 in,Light Snow
,1:10 AM,28 F,26 F,92 %,NE,10 mph,0 mph,29.39 in,0.0 in,Light Snow
,1:30 AM,28 F,26 F,92 %,NE,10 mph,0 mph,29.38 in,0.0 in,Light Snow
,1:53 AM,28 F,26 F,92 %,NE,10 mph,0 mph,29.38 in,0.0 in,Light Snow
,2:00 AM,28 F,26 F,92 %,NE,13 mph,0 mph,29.37 in,0.0 in,Light Snow
,2:42 AM,27 F,26 F,96 %,NNE,15 mph,0 mph,29.35 in,0.1 in,Light Snow
,2:53 AM,27 F,26 F,96 %,NNE,14 mph,24 mph,29.33 in,0.1 in,Light Snow
,3:01 AM,27 F,26 F,96 %,NE,14 mph,0 mph,29.33 in,0.0 in,Light Snow
,3:37 AM,27 F,26 F,96 %,NE,9 mph,0 mph,29.33 in,0.1 in,Light Snow
,3:53 AM,27 F,26 F,96 %,NE,10 mph,0 mph,29.33 in,0.1 in,Light Snow
,4:31 AM,27 F,26 F,96 %,NE,9 mph,0 mph,29.31 in,0.0 in,Light Snow
,4:42 AM,27 F,26 F,96 %,NNE,12 mph,0 mph,29.30 in,0.0 in,Light Snow
,4:53 AM,27 F,26 F,96 %,NE,13 mph,0 mph,29.31 in,0.1 in,Light Snow
,5:03 AM,27 F,26 F,96 %,NE,14 mph,0 mph,29.30 in,0.0 in,Light Snow
,5:15 AM,28 F,26 F,92 %,NE,14 mph,0 mph,29.29 in,0.0 in,Light Snow
,5:53 AM,28 F,27 F,96 %,NE,13 mph,0 mph,29.28 in,0.0 in,Light Snow
,6:13 AM,28 F,27 F,96 %,NE,10 mph,0 mph,29.28 in,0.0 in,Light Snow
,6:21 AM,28 F,27 F,96 %,NE,10 mph,0 mph,29.28 in,0.0 in,Light Snow
,6:29 AM,28 F,27 F,96 %,NE,13 mph,0 mph,29.28 in,0.0 in,Cloudy
,6:53 AM,28 F,27 F,96 %,NE,14 mph,0 mph,29.28 in,0.0 in,Cloudy
,7:03 AM,28 F,27 F,96 %,NE,10 mph,0 mph,29.27 in,0.0 in,Cloudy
,7:45 AM,28 F,27 F,96 %,ENE,14 mph,0 mph,29.27 in,0.0 in,Cloudy
,7:53 AM,28 F,27 F,96 %,ENE,12 mph,0 mph,29.27 in,0.0 in,Cloudy
,8:06 AM,29 F,27 F,92 %,NE,13 mph,0 mph,29.27 in,0.0 in,Cloudy
,8:20 AM,29 F,27 F,92 %,NE,12 mph,0 mph,29.26 in,0.0 in,Light Snow
,8:26 AM,29 F,27 F,92 %,NE,10 mph,0 mph,29.27 in,0.0 in,Light Snow
,8:53 AM,29 F,27 F,92 %,NE,12 mph,0 mph,29.26 in,0.0 in,Light Snow
,9:07 AM,29 F,27 F,92 %,NE,9 mph,0 mph,29.26 in,0.0 in,Light Snow
,9:53 AM,30 F,28 F,92 %,ENE,8 mph,0 mph,29.25 in,0.0 in,Light Snow
,10:24 AM,31 F,28 F,89 %,NE,6 mph,0 mph,29.24 in,0.0 in,Fog
,10:39 AM,31 F,28 F,89 %,NE,6 mph,0 mph,29.23 in,0.0 in,Fog
,10:48 AM,30 F,28 F,93 %,ENE,5 mph,0 mph,29.23 in,0.0 in,Cloudy
,10:53 AM,31 F,28 F,89 %,ENE,5 mph,0 mph,29.23 in,0.0 in,Cloudy
,11:53 AM,32 F,28 F,85 %,CALM,0 mph,0 mph,29.20 in,0.0 in,Cloudy
,12:53 PM,31 F,29 F,92 %,WNW,8 mph,0 mph,29.18 in,0.0 in,Cloudy
,1:53 PM,31 F,28 F,89 %,W,10 mph,0 mph,29.17 in,0.0 in,Cloudy
,2:27 PM,31 F,28 F,89 %,WNW,10 mph,0 mph,29.17 in,0.0 in,Cloudy
,2:48 PM,30 F,28 F,93 %,W,8 mph,0 mph,29.17 in,0.0 in,Cloudy
,2:53 PM,31 F,28 F,89 %,W,6 mph,0 mph,29.17 in,0.0 in,Cloudy
,3:01 PM,31 F,28 F,89 %,W,8 mph,0 mph,29.17 in,0.0 in,Cloudy
,3:53 PM,30 F,26 F,85 %,W,8 mph,0 mph,29.18 in,0.0 in,Cloudy
,4:00 PM,30 F,27 F,88 %,WNW,7 mph,0 mph,29.18 in,0.0 in,Cloudy
,4:53 PM,30 F,26 F,85 %,WSW,10 mph,0 mph,29.19 in,0.0 in,Cloudy
,5:53 PM,30 F,27 F,88 %,WSW,10 mph,0 mph,29.20 in,0.0 in,Cloudy
,6:53 PM,29 F,26 F,89 %,SSW,8 mph,0 mph,29.18 in,0.0 in,Cloudy
,7:33 PM,27 F,25 F,92 %,SSW,8 mph,0 mph,29.18 in,0.0 in,Partly Cloudy
,7:53 PM,27 F,25 F,92 %,SSW,9 mph,0 mph,29.18 in,0.0 in,Mostly Cloudy
,8:53 PM,26 F,24 F,92 %,SSW,13 mph,0 mph,29.19 in,0.0 in,Partly Cloudy
,9:53 PM,23 F,22 F,96 %,SSW,10 mph,0 mph,29.18 in,0.0 in,Fair
,10:53 PM,21 F,20 F,96 %,S,12 mph,0 mph,29.16 in,0.0 in,Fair
,11:53 PM,22 F,21 F,96 %,S,13 mph,0 mph,29.13 in,0.0 in,Fair
11/16/2018,12:53 AM,23 F,23 F,100 %,S,15 mph,0 mph,29.11 in,0.0 in,Fair
,1:53 AM,24 F,23 F,96 %,S,15 mph,0 mph,29.09 in,0.0 in,Fair
,2:53 AM,26 F,24 F,92 %,SSW,17 mph,0 mph,29.07 in,0.0 in,Fair
,3:53 AM,26 F,24 F,92 %,SSW,13 mph,0 mph,29.08 in,0.0 in,Fair
,4:53 AM,25 F,22 F,88 %,SW,14 mph,0 mph,29.09 in,0.0 in,Fair
,5:53 AM,26 F,24 F,92 %,WSW,10 mph,0 mph,29.11 in,0.0 in,Cloudy
,6:29 AM,28 F,25 F,88 %,W,10 mph,0 mph,29.12 in,0.0 in,Mostly Cloudy
,6:53 AM,29 F,26 F,89 %,W,12 mph,0 mph,29.13 in,0.0 in,Mostly Cloudy
,7:26 AM,29 F,26 F,89 %,W,12 mph,0 mph,29.15 in,0.0 in,Partly Cloudy
,7:53 AM,31 F,28 F,89 %,W,13 mph,0 mph,29.17 in,0.0 in,Mostly Cloudy
,8:53 AM,34 F,31 F,89 %,W,13 mph,0 mph,29.20 in,0.0 in,Cloudy
,9:36 AM,35 F,31 F,85 %,WNW,14 mph,0 mph,29.21 in,0.0 in,Cloudy
,9:53 AM,35 F,32 F,89 %,WNW,12 mph,0 mph,29.22 in,0.0 in,Cloudy
,10:32 AM,36 F,32 F,86 %,W,10 mph,0 mph,29.22 in,0.0 in,Cloudy
,10:53 AM,36 F,32 F,86 %,W,14 mph,0 mph,29.22 in,0.0 in,Mostly Cloudy
,11:01 AM,37 F,32 F,82 %,W,13 mph,0 mph,29.23 in,0.0 in,Partly Cloudy
,11:53 AM,37 F,32 F,82 %,W,16 mph,0 mph,29.24 in,0.0 in,Partly Cloudy
,12:19 PM,37 F,32 F,82 %,W,17 mph,0 mph,29.24 in,0.0 in,Mostly Cloudy
,12:53 PM,36 F,32 F,86 %,W,16 mph,0 mph,29.25 in,0.0 in,Cloudy
,1:53 PM,35 F,32 F,89 %,WNW,12 mph,0 mph,29.26 in,0.0 in,Cloudy
,2:01 PM,35 F,32 F,89 %,WNW,12 mph,0 mph,29.27 in,0.0 in,Cloudy
,2:53 PM,35 F,32 F,89 %,W,13 mph,0 mph,29.28 in,0.0 in,Cloudy
,3:53 PM,35 F,32 F,89 %,W,7 mph,0 mph,29.29 in,0.0 in,Cloudy
,4:53 PM,34 F,32 F,92 %,W,6 mph,0 mph,29.30 in,0.0 in,Cloudy
,5:53 PM,34 F,32 F,92 %,SW,3 mph,0 mph,29.31 in,0.0 in,Cloudy
,6:53 PM,34 F,32 F,92 %,WSW,6 mph,0 mph,29.32 in,0.0 in,Cloudy
,7:53 PM,34 F,31 F,89 %,CALM,0 mph,0 mph,29.31 in,0.0 in,Cloudy
,8:53 PM,34 F,32 F,92 %,SW,3 mph,0 mph,29.33 in,0.0 in,Cloudy
,9:53 PM,34 F,32 F,92 %,SW,5 mph,0 mph,29.34 in,0.0 in,Cloudy
,10:53 PM,34 F,31 F,89 %,CALM,0 mph,0 mph,29.36 in,0.0 in,Cloudy
,11:53 PM,34 F,31 F,89 %,CALM,0 mph,0 mph,29.36 in,0.0 in,Cloudy
11/17/2018,12:24 AM,34 F,31 F,89 %,CALM,0 mph,0 mph,29.37 in,0.0 in,Cloudy
,12:53 AM,33 F,31 F,92 %,SSE,3 mph,0 mph,29.37 in,0.0 in,Cloudy
,1:53 AM,33 F,31 F,92 %,ESE,3 mph,0 mph,29.39 in,0.0 in,Cloudy
,2:53 AM,33 F,31 F,92 %,ESE,7 mph,0 mph,29.39 in,0.0 in,Cloudy
,3:18 AM,32 F,31 F,96 %,ESE,8 mph,0 mph,29.38 in,0.0 in,Mostly Cloudy
,3:34 AM,32 F,31 F,96 %,ESE,8 mph,0 mph,29.38 in,0.0 in,Partly Cloudy
,3:43 AM,32 F,31 F,96 %,ESE,8 mph,0 mph,29.38 in,0.0 in,Mostly Cloudy
,3:53 AM,32 F,31 F,96 %,SE,8 mph,0 mph,29.39 in,0.0 in,Mostly Cloudy
,4:53 AM,33 F,31 F,92 %,SSE,10 mph,0 mph,29.39 in,0.0 in,Cloudy
,5:53 AM,33 F,31 F,92 %,ESE,12 mph,0 mph,29.39 in,0.0 in,Cloudy
,6:53 AM,33 F,31 F,92 %,ESE,13 mph,0 mph,29.39 in,0.0 in,Cloudy
,7:53 AM,33 F,31 F,92 %,ESE,14 mph,0 mph,29.40 in,0.0 in,Cloudy
,8:53 AM,33 F,32 F,96 %,ESE,14 mph,0 mph,29.42 in,0.0 in,Cloudy
,9:53 AM,35 F,33 F,92 %,ESE,12 mph,0 mph,29.42 in,0.0 in,Cloudy
,10:53 AM,36 F,34 F,93 %,E,8 mph,0 mph,29.43 in,0.0 in,Cloudy
,11:53 AM,37 F,34 F,89 %,NE,7 mph,0 mph,29.42 in,0.0 in,Cloudy
,12:43 PM,37 F,34 F,89 %,NE,8 mph,0 mph,29.42 in,0.0 in,Cloudy
,12:53 PM,37 F,34 F,89 %,ENE,8 mph,0 mph,29.42 in,0.0 in,Cloudy
,1:53 PM,38 F,34 F,86 %,NE,12 mph,0 mph,29.41 in,0.0 in,Cloudy
,2:07 PM,38 F,34 F,86 %,NE,12 mph,0 mph,29.40 in,0.0 in,Light Rain
,2:53 PM,38 F,34 F,86 %,NE,14 mph,20 mph,29.39 in,0.0 in,Light Rain
,2:55 PM,38 F,35 F,89 %,ENE,14 mph,20 mph,29.39 in,0.0 in,Light Rain
,3:53 PM,37 F,35 F,93 %,NE,14 mph,0 mph,29.40 in,0.0 in,Cloudy
,4:53 PM,37 F,34 F,89 %,NE,13 mph,0 mph,29.41 in,0.0 in,Cloudy
,5:53 PM,37 F,34 F,89 %,NE,12 mph,0 mph,29.43 in,0.0 in,Cloudy
,6:53 PM,37 F,34 F,89 %,NE,13 mph,0 mph,29.44 in,0.0 in,Cloudy
,7:43 PM,37 F,34 F,89 %,NE,12 mph,0 mph,29.44 in,0.0 in,Cloudy
,7:53 PM,37 F,34 F,89 %,NE,9 mph,0 mph,29.44 in,0.0 in,Cloudy
,8:53 PM,36 F,34 F,93 %,NE,12 mph,0 mph,29.44 in,0.0 in,Cloudy
,9:30 PM,36 F,34 F,93 %,NE,10 mph,0 mph,29.43 in,0.0 in,Cloudy
,9:53 PM,36 F,34 F,93 %,NE,12 mph,0 mph,29.43 in,0.0 in,Cloudy
,10:53 PM,36 F,34 F,93 %,NE,9 mph,0 mph,29.42 in,0.0 in,Cloudy
,11:53 PM,36 F,35 F,97 %,NE,12 mph,0 mph,29.41 in,0.0 in,Cloudy
11/18/2018,12:01 AM,36 F,35 F,97 %,NE,12 mph,0 mph,29.42 in,0.0 in,Cloudy
,12:44 AM,36 F,35 F,97 %,NNE,10 mph,0 mph,29.41 in,0.0 in,Cloudy
,12:53 AM,36 F,35 F,97 %,NNE,13 mph,0 mph,29.41 in,0.0 in,Cloudy
,1:32 AM,36 F,35 F,97 %,NNE,13 mph,0 mph,29.40 in,0.0 in,Cloudy
,1:53 AM,36 F,34 F,93 %,NE,10 mph,0 mph,29.40 in,0.0 in,Cloudy
,2:53 AM,36 F,34 F,93 %,NE,14 mph,0 mph,29.40 in,0.0 in,Cloudy
,3:53 AM,36 F,35 F,97 %,NNE,12 mph,0 mph,29.39 in,0.0 in,Cloudy
,4:53 AM,36 F,35 F,97 %,NNE,12 mph,0 mph,29.39 in,0.0 in,Cloudy
,5:06 AM,36 F,35 F,97 %,NNE,12 mph,0 mph,29.40 in,0.0 in,Cloudy
,5:53 AM,36 F,35 F,97 %,NNE,12 mph,0 mph,29.41 in,0.0 in,Cloudy
,6:53 AM,36 F,35 F,97 %,NNE,10 mph,0 mph,29.41 in,0.0 in,Cloudy
,7:53 AM,36 F,35 F,97 %,NNE,8 mph,0 mph,29.42 in,0.0 in,Cloudy
,8:12 AM,36 F,35 F,97 %,NNE,9 mph,0 mph,29.43 in,0.0 in,Cloudy
,8:53 AM,37 F,35 F,93 %,N,10 mph,0 mph,29.43 in,0.0 in,Wintry Mix
,9:20 AM,37 F,36 F,96 %,N,9 mph,0 mph,29.43 in,0.0 in,Light Rain
,9:53 AM,37 F,35 F,93 %,N,9 mph,0 mph,29.43 in,0.0 in,Light Rain
,10:53 AM,38 F,36 F,93 %,N,9 mph,0 mph,29.43 in,0.0 in,Light Rain
,11:53 AM,39 F,36 F,89 %,N,10 mph,0 mph,29.40 in,0.0 in,Cloudy
,12:53 PM,37 F,36 F,96 %,N,10 mph,0 mph,29.39 in,0.0 in,Cloudy
,1:12 PM,37 F,34 F,89 %,N,9 mph,0 mph,29.39 in,0.0 in,Cloudy
,1:53 PM,37 F,35 F,93 %,N,9 mph,0 mph,29.39 in,0.0 in,Cloudy
,2:53 PM,36 F,34 F,93 %,N,8 mph,0 mph,29.39 in,0.0 in,Cloudy
,3:13 PM,36 F,34 F,93 %,NNW,9 mph,0 mph,29.39 in,0.0 in,Cloudy
,3:53 PM,36 F,33 F,89 %,N,9 mph,0 mph,29.39 in,0.0 in,Cloudy
,4:15 PM,37 F,33 F,86 %,N,7 mph,0 mph,29.39 in,0.0 in,Cloudy
,4:53 PM,37 F,33 F,86 %,N,7 mph,0 mph,29.39 in,0.0 in,Cloudy
,5:53 PM,36 F,33 F,89 %,N,5 mph,0 mph,29.39 in,0.0 in,Cloudy
,6:53 PM,36 F,33 F,89 %,NNW,5 mph,0 mph,29.39 in,0.0 in,Cloudy
,7:53 PM,35 F,32 F,89 %,N,7 mph,0 mph,29.39 in,0.0 in,Cloudy
,8:53 PM,35 F,32 F,89 %,CALM,0 mph,0 mph,29.38 in,0.0 in,Cloudy
,9:53 PM,35 F,32 F,89 %,CALM,0 mph,0 mph,29.38 in,0.0 in,Cloudy
,10:32 PM,35 F,32 F,89 %,N,6 mph,0 mph,29.35 in,0.0 in,Cloudy
,10:53 PM,35 F,32 F,89 %,NNE,5 mph,0 mph,29.35 in,0.0 in,Cloudy
,11:53 PM,35 F,32 F,89 %,E,5 mph,0 mph,29.34 in,0.0 in,Cloudy
11/19/2018,12:53 AM,35 F,32 F,89 %,NE,6 mph,0 mph,29.33 in,0.0 in,Cloudy
,1:53 AM,34 F,32 F,92 %,ENE,5 mph,0 mph,29.32 in,0.0 in,Cloudy
,2:53 AM,34 F,32 F,92 %,NE,5 mph,0 mph,29.31 in,0.0 in,Cloudy
,3:53 AM,34 F,32 F,92 %,ENE,3 mph,0 mph,29.31 in,0.0 in,Cloudy
,4:53 AM,34 F,32 F,92 %,NNW,3 mph,0 mph,29.30 in,0.0 in,Cloudy
,5:36 AM,34 F,32 F,92 %,NNW,6 mph,0 mph,29.30 in,0.0 in,Cloudy
,5:53 AM,34 F,32 F,92 %,NNW,7 mph,0 mph,29.29 in,0.0 in,Cloudy
,6:32 AM,33 F,32 F,96 %,NNW,8 mph,0 mph,29.29 in,0.0 in,Cloudy
,6:41 AM,33 F,32 F,96 %,NNW,8 mph,0 mph,29.30 in,0.0 in,Cloudy
,6:53 AM,33 F,32 F,96 %,NNW,9 mph,0 mph,29.30 in,0.0 in,Cloudy
,7:20 AM,33 F,32 F,96 %,N,8 mph,0 mph,29.29 in,0.0 in,Fog
,7:27 AM,33 F,32 F,96 %,NNW,8 mph,0 mph,29.30 in,0.0 in,Fog
,7:43 AM,33 F,32 F,96 %,N,9 mph,0 mph,29.29 in,0.0 in,Fog
,7:53 AM,33 F,32 F,96 %,NNW,9 mph,0 mph,29.29 in,0.0 in,Fog
,8:53 AM,33 F,33 F,100 %,NNW,7 mph,0 mph,29.29 in,0.0 in,Fog
,9:53 AM,34 F,32 F,92 %,VAR,3 mph,0 mph,29.29 in,0.0 in,Cloudy
,10:04 AM,34 F,32 F,92 %,WSW,5 mph,0 mph,29.29 in,0.0 in,Cloudy
,10:53 AM,35 F,32 F,89 %,WNW,6 mph,0 mph,29.28 in,0.0 in,Cloudy
,11:53 AM,35 F,32 F,89 %,W,8 mph,0 mph,29.26 in,0.0 in,Cloudy
,12:17 PM,36 F,31 F,82 %,WNW,5 mph,0 mph,29.25 in,0.0 in,Cloudy
,12:53 PM,37 F,32 F,82 %,WNW,9 mph,0 mph,29.25 in,0.0 in,Cloudy
,1:44 PM,38 F,32 F,79 %,W,9 mph,0 mph,29.24 in,0.0 in,Cloudy
,1:53 PM,38 F,32 F,79 %,WNW,9 mph,0 mph,29.24 in,0.0 in,Cloudy
,2:50 PM,37 F,34 F,87 %,WNW,12 mph,0 mph,29.25 in,0.0 in,Cloudy
,2:53 PM,37 F,33 F,86 %,WNW,12 mph,0 mph,29.25 in,0.0 in,Cloudy
,3:53 PM,36 F,32 F,86 %,W,9 mph,0 mph,29.26 in,0.0 in,Cloudy
,4:48 PM,36 F,32 F,87 %,W,7 mph,0 mph,29.26 in,0.0 in,Cloudy
,4:53 PM,36 F,32 F,86 %,WSW,7 mph,0 mph,29.26 in,0.0 in,Cloudy
,5:08 PM,35 F,33 F,92 %,SW,6 mph,0 mph,29.26 in,0.0 in,Cloudy
,5:53 PM,35 F,33 F,92 %,WSW,8 mph,0 mph,29.27 in,0.0 in,Cloudy
,6:53 PM,35 F,33 F,92 %,SW,7 mph,0 mph,29.27 in,0.0 in,Light Snow
,7:01 PM,35 F,34 F,96 %,SW,8 mph,0 mph,29.27 in,0.0 in,Cloudy
,7:53 PM,36 F,34 F,93 %,SSW,9 mph,0 mph,29.28 in,0.0 in,Cloudy
,8:53 PM,36 F,34 F,93 %,SSW,9 mph,0 mph,29.27 in,0.0 in,Cloudy
,9:32 PM,36 F,35 F,97 %,SW,9 mph,0 mph,29.28 in,0.0 in,Wintry Mix
,9:53 PM,36 F,35 F,97 %,SW,10 mph,0 mph,29.28 in,0.0 in,Cloudy
,10:05 PM,36 F,35 F,97 %,WSW,12 mph,0 mph,29.28 in,0.0 in,Cloudy
,10:53 PM,35 F,31 F,85 %,NNW,12 mph,0 mph,29.29 in,0.0 in,Cloudy
,11:53 PM,33 F,28 F,82 %,NW,15 mph,0 mph,29.31 in,0.0 in,Cloudy
11/20/2018,12:53 AM,32 F,28 F,85 %,NNW,17 mph,0 mph,29.32 in,0.0 in,Cloudy
,1:53 AM,31 F,27 F,85 %,NW,16 mph,24 mph,29.33 in,0.0 in,Cloudy
,2:53 AM,30 F,26 F,85 %,NW,14 mph,0 mph,29.34 in,0.0 in,Cloudy
,3:11 AM,29 F,26 F,89 %,NW,9 mph,0 mph,29.35 in,0.0 in,Partly Cloudy
,3:53 AM,28 F,26 F,92 %,NW,12 mph,0 mph,29.36 in,0.0 in,Fair
,4:53 AM,27 F,25 F,92 %,WNW,10 mph,0 mph,29.38 in,0.0 in,Fair
,5:53 AM,27 F,24 F,89 %,NW,10 mph,0 mph,29.39 in,0.0 in,Fair
,6:53 AM,25 F,23 F,92 %,WNW,8 mph,0 mph,29.41 in,0.0 in,Fair
,7:53 AM,29 F,25 F,85 %,WNW,12 mph,0 mph,29.43 in,0.0 in,Fair
,8:53 AM,30 F,25 F,82 %,NW,16 mph,0 mph,29.45 in,0.0 in,Fair
,9:53 AM,33 F,25 F,72 %,NW,15 mph,0 mph,29.47 in,0.0 in,Fair
,10:53 AM,33 F,24 F,70 %,W,10 mph,0 mph,29.47 in,0.0 in,Fair
,11:45 AM,34 F,24 F,67 %,WNW,10 mph,0 mph,29.46 in,0.0 in,Mostly Cloudy
,11:53 AM,33 F,24 F,70 %,W,9 mph,0 mph,29.46 in,0.0 in,Cloudy
,12:53 PM,36 F,25 F,64 %,W,12 mph,0 mph,29.44 in,0.0 in,Mostly Cloudy
,1:44 PM,36 F,23 F,59 %,W,12 mph,0 mph,29.43 in,0.0 in,Partly Cloudy
,1:53 PM,36 F,23 F,59 %,W,14 mph,0 mph,29.42 in,0.0 in,Partly Cloudy
,2:53 PM,35 F,24 F,64 %,WSW,12 mph,0 mph,29.42 in,0.0 in,Partly Cloudy
,3:53 PM,34 F,24 F,67 %,WSW,12 mph,0 mph,29.41 in,0.0 in,Fair
,4:53 PM,30 F,25 F,82 %,SW,9 mph,0 mph,29.41 in,0.0 in,Fair
,5:53 PM,29 F,26 F,89 %,WSW,12 mph,0 mph,29.42 in,0.0 in,Fair
,6:53 PM,29 F,26 F,89 %,SW,12 mph,0 mph,29.42 in,0.0 in,Fair
,7:53 PM,28 F,25 F,88 %,SW,12 mph,0 mph,29.41 in,0.0 in,Fair
,8:42 PM,29 F,26 F,89 %,SW,13 mph,0 mph,29.41 in,0.0 in,Mostly Cloudy
,8:53 PM,29 F,26 F,89 %,SW,14 mph,0 mph,29.41 in,0.0 in,Mostly Cloudy
,9:21 PM,28 F,26 F,92 %,SW,13 mph,0 mph,29.41 in,0.0 in,Partly Cloudy
,9:53 PM,28 F,25 F,88 %,SW,12 mph,0 mph,29.41 in,0.0 in,Fair
,10:53 PM,28 F,25 F,88 %,SW,12 mph,0 mph,29.41 in,0.0 in,Fair
,11:53 PM,28 F,25 F,88 %,SW,14 mph,0 mph,29.40 in,0.0 in,Fair
11/21/2018,12:53 AM,28 F,25 F,88 %,SW,12 mph,0 mph,29.39 in,0.0 in,Fair
,1:53 AM,28 F,25 F,88 %,SW,13 mph,0 mph,29.39 in,0.0 in,Fair
,2:53 AM,29 F,25 F,85 %,SW,10 mph,0 mph,29.39 in,0.0 in,Fair
,3:53 AM,28 F,25 F,88 %,SW,10 mph,0 mph,29.38 in,0.0 in,Fair
,4:53 AM,28 F,25 F,88 %,SW,10 mph,0 mph,29.39 in,0.0 in,Fair
,5:53 AM,27 F,25 F,92 %,SW,9 mph,0 mph,29.39 in,0.0 in,Fair
,6:53 AM,27 F,25 F,92 %,WSW,9 mph,0 mph,29.41 in,0.0 in,Fair
,7:53 AM,29 F,27 F,92 %,WSW,7 mph,0 mph,29.44 in,0.0 in,Fair
,8:53 AM,33 F,29 F,85 %,W,7 mph,0 mph,29.46 in,0.0 in,Fair
,9:53 AM,38 F,29 F,70 %,N,6 mph,0 mph,29.47 in,0.0 in,Fair
,10:53 AM,41 F,28 F,60 %,CALM,0 mph,0 mph,29.48 in,0.0 in,Fair
,11:53 AM,42 F,30 F,62 %,CALM,0 mph,0 mph,29.47 in,0.0 in,Fair
,12:53 PM,43 F,30 F,60 %,CALM,0 mph,0 mph,29.46 in,0.0 in,Fair
,1:53 PM,43 F,32 F,65 %,E,5 mph,0 mph,29.46 in,0.0 in,Fair
,2:53 PM,43 F,32 F,65 %,ENE,5 mph,0 mph,29.47 in,0.0 in,Fair
,3:53 PM,41 F,33 F,73 %,ENE,8 mph,0 mph,29.48 in,0.0 in,Fair
,4:53 PM,36 F,31 F,82 %,NE,10 mph,0 mph,29.50 in,0.0 in,Fair
,5:53 PM,34 F,30 F,85 %,NE,12 mph,0 mph,29.51 in,0.0 in,Fair
,6:53 PM,33 F,29 F,85 %,ENE,13 mph,0 mph,29.53 in,0.0 in,Fair
,7:53 PM,32 F,28 F,85 %,ENE,10 mph,0 mph,29.53 in,0.0 in,Fair
,8:53 PM,31 F,28 F,89 %,ENE,10 mph,0 mph,29.53 in,0.0 in,Fair
,9:53 PM,31 F,28 F,89 %,ENE,12 mph,0 mph,29.53 in,0.0 in,Fair
,10:53 PM,31 F,27 F,85 %,ENE,14 mph,0 mph,29.54 in,0.0 in,Fair
,11:53 PM,30 F,26 F,85 %,ENE,12 mph,0 mph,29.53 in,0.0 in,Fair
11/22/2018,12:53 AM,29 F,26 F,89 %,ENE,12 mph,0 mph,29.54 in,0.0 in,Fair
,1:53 AM,28 F,25 F,88 %,ENE,10 mph,0 mph,29.54 in,0.0 in,Fair
,2:53 AM,28 F,25 F,88 %,E,10 mph,0 mph,29.53 in,0.0 in,Fair
,3:53 AM,27 F,25 F,92 %,E,9 mph,0 mph,29.53 in,0.0 in,Fair
,4:53 AM,27 F,25 F,92 %,E,10 mph,0 mph,29.53 in,0.0 in,Fair
,5:53 AM,28 F,25 F,88 %,E,10 mph,0 mph,29.53 in,0.0 in,Fair
,6:53 AM,27 F,25 F,92 %,E,10 mph,0 mph,29.53 in,0.0 in,Fair
,7:53 AM,30 F,28 F,92 %,E,10 mph,0 mph,29.54 in,0.0 in,Fair
,8:53 AM,34 F,31 F,89 %,ESE,12 mph,0 mph,29.54 in,0.0 in,Fair
,9:53 AM,38 F,34 F,86 %,ESE,14 mph,0 mph,29.53 in,0.0 in,Fair
,10:53 AM,42 F,36 F,79 %,SE,12 mph,0 mph,29.51 in,0.0 in,Haze
,11:53 AM,46 F,38 F,73 %,SE,12 mph,0 mph,29.48 in,0.0 in,Haze
,12:53 PM,50 F,39 F,66 %,SSE,10 mph,0 mph,29.45 in,0.0 in,Fair
,1:53 PM,52 F,40 F,63 %,SE,10 mph,0 mph,29.42 in,0.0 in,Fair
,2:53 PM,52 F,39 F,61 %,SSE,9 mph,0 mph,29.40 in,0.0 in,Fair
,3:53 PM,50 F,41 F,71 %,SE,8 mph,0 mph,29.39 in,0.0 in,Fair
,4:53 PM,41 F,37 F,86 %,SE,7 mph,0 mph,29.39 in,0.0 in,Fair
,5:53 PM,37 F,35 F,93 %,SE,7 mph,0 mph,29.39 in,0.0 in,Fair
,6:53 PM,37 F,35 F,93 %,SE,7 mph,0 mph,29.39 in,0.0 in,Fair
,7:53 PM,33 F,32 F,96 %,ESE,8 mph,0 mph,29.39 in,0.0 in,Fair
,8:53 PM,34 F,33 F,96 %,SE,8 mph,0 mph,29.39 in,0.0 in,Fair
,9:53 PM,36 F,34 F,93 %,SE,8 mph,0 mph,29.39 in,0.0 in,Fair
